title,artist,composer,lyricist,dates
사랑 앞에서 (딴따라 OST),정은지,"텐조와타스코1,텐조와타스코2","박장근,DAVID KIM,LONG CANDY",2016-05-01
사랑이 뭔데 (또 오해영 OST),"서현진,유승우","엄기엽,JULIE",엄기엽,2016-05-01
사랑하고 있다는 걸,이이경,"김성면,이태섭",손지창,2016-05-01
사랑했던 걸까,양다일,양다일,양다일,2016-05-01
사르르(또 오해영 OST),와블,박우상,박우상,2016-05-01
사진 찍어 보내줘 (딴 따라 OST),개코,"개코,프라이머리",개코,2016-05-01
새삼스럽게 왜,악동뮤지션,이찬혁,이찬혁,2016-05-01
서울,쏜애플,윤성현,윤성현,2016-05-01
선수,"기리보이(Feat.브라더수,러비)","홍시영,김형수","홍시영,김형수",2016-05-01
설렘 is,"포스트맨,공기남녀",곽태훈,미네,2016-05-01
섹시한 남자,마마무,김명준,한경혜,2016-05-01
소중한 사랑,트와이스,J.Y.PARKTHEASIANSOUL,J.Y.PARKTHEASIANSOUL,2016-05-01
스케치북,옥상달빛,유희열,유희열,2016-05-01
심쿵해(Heart Attack),박정현,"차쿤,MR.강,용감한형제","차쿤,용감한형제",2016-05-01
싸운날,볼빨간사춘기,안지영,안지영,2016-05-01
쏘쏘,백아연,김원,"백아연,김원,김은수,오현주",2016-05-01
아저씨 No.1,금잔디,신강우,신강우,2016-05-01
아파도 사랑입니다,그라고보이,권노해만,"권률,금동아,권노해만",2016-05-01
안주거리,"San E,챈슬러(Prod. By XEPY)","정두리,양광일,XEPY","XEPY,SAN E",2016-05-01
약속할 게,보이프렌드,"정민,를","정민,민우,광민,를",2016-05-01
어머님이 누구니(반달인 듯 반달 아닌 반달 같은 너),휘인,J.Y.PARKTHEASIANSOUL,"HO JESSICA HYUN JOO,J.Y.PARKTHEASIANSOUL,J'KYUN",2016-05-01
어쩌면 나(또 오해영 OST),로이킴,윤영준,윤영준,2016-05-01
어화둥둥,명희,공정식,"윤도영,조은형",2016-05-01
엄마야,"송민호,문희경","송민호,Choice37","송민호,문희경",2016-05-01
엄지척(파파독 OP),이정은,"이창희,김준범","황승연,이신범",2016-05-01
여시주의(애니메이션 텔레몬스터 OST),레드벨벳,박민서,박민서,2016-05-01
연애세포(LOVE CELLS),혜이니,EARATTACK,EARATTACK,2016-05-01
열아홉,MC그리,"MC그리,PRIMBOI",MC그리,2016-05-01
열정페이,바이브(Feat.정용화),류재현,류재현,2016-05-01
예쁘다,세븐틴,"우지,계범주,원영헌,동네형","우지,계범주,에스쿱스,버논,승관",2016-05-01
오늘쓱,"Verbal Jint,양다일","김진태,박정주",김진태,2016-05-01
우아해(Woo ah),크러쉬,"신효섭,신용식,홍소진",신효섭,2016-05-01
울려 퍼져라(Touch You),다나,김진환,김진환,2016-05-01
이별 쟁이,지아,한상원,"최갑원,한상원",2016-05-01
입맞춤,멜로망스,"김민석,정동환","김민석,정동환",2016-05-01
자격지심,박경(블락비)(Feat.은하(여자친구)),"박경,SCORE,MEGATONE",박경,2016-05-01
작두,"딥플로우(Feat.넉살,Huckleberry P)",류상구,"이준영,류상구,박상혁",2016-05-01
좋아(She is),종현(샤이니),"김종현,CRUSH,오준혁,PHILTRE",김종현,2016-05-01
참아(굿바이 미스터 블랙OST),투빅,"조영수,이유진",최재우,2016-05-01
초인,임재범,"백경원,박기덕",이경,2016-05-01
초혼,"장윤정,서병순",임강현,김순곤,2016-05-01
키리에,김윤아,김윤아,김윤아,2016-05-01
통일열차,박진도,박시준,박진도,2016-05-01
틱톡,진돗개(Feat.J.Fla),"메이슨더소울,주석",진돗개,2016-05-01
팅커벨,에이프릴,"E.ONE1,E.ONE2","E.ONE1,E.ONE2",2016-05-01
하루 종일,"기리보이(Feat.DJ SQ,한요한)",기리보이(GIRIBOY),기리보이(GIRIBOY),2016-05-01
향수,서우정,이성대,정남면,2016-05-01
화분,"이루펀트(Feat.김필,조정치)","KEBEE,박민우","KEBEE,MINOS",2016-05-01
황홀한 고백,마마무,윤수일,이건우,2016-05-01
힘,"크루셜스타(Feat.한해,브라더수)","박세윤,유현철,김형수","정한해,박세윤,김형수",2016-05-01
Artificial Love,EXO,"MCKINNON ADRIAN,JASPER TYRONE JEREMY,BULLOCK TIMOTHY HAROLD,MZMC","지예원,서림,JQ,MCKINNON ADRIAN,JASPER TYRONE JEREMY,BULLOCK TIMOTHY HAROLD,MZMC",2016-06-01
Big Mini World,제시카,"T-SK,ANDERSON JASMINE CHLOE JENNIFER,BIG-F","김은수,김장업",2016-06-01
Blessing,"halyosy(Feat.初音ミク,鏡音リン,鏡音レン,巡音ルカ,KAITO,MEIKO)",halyosy,halyosy,2016-06-01
Butterfly,비스트,"최규완,용준형",용준형,2016-06-01
Bye Bye My Blue,백예린,고형석,"고형석,백예린",2016-06-01
CHANGE!!!!(M@STER VER)(THE IDOLM@ STER 2 nd OP),765PRO ALLSTARS,NBGI,yura,2016-06-01
Cloud 9,EXO,"JHUN RYAN SEWON,DEEZ,ABERNATHY DWAYNE ALLEN,COULTER ERICKA",MISFIT,2016-06-01
Dangerous Woman,Ariana Grande,"MAX MARTIN,ROSS JACOB GOLAN,JOHAN JENS ERIK CARLSSON","MAX MARTIN,ROSS JACOB GOLAN,JOHAN JENS ERIK CARLSSON",2016-06-01
Flower,바다(Feat.칸토),"1TAKE,TRINITY","1TAKE,칸토,TRINITY",2016-06-01
Free Somebody,루나(F(X)),MALMBERG HARD AF SEGERSTAD ANTON BROR 외 3명,"서지음,김민지,JQ,MALMBERG HARD AF SEGERSTAD ANTON BROR 외 3명",2016-06-01
GOOD,"로꼬,그레이(Feat.ELO)","GRAY,ELO","GRAY,권혁우,ELO",2016-06-01
Heartbreak Hotel,티파니(Feat.Simon Dominic),"ANDREW CHOI,MASON HARVEY JR,BURTON BRITTANY MARIE,JACKSON CHAZ,WILLIAMSON ORLANDO,LILY ELISE","신아녜스,SIMON DOMINIC,ANDREW CHOI,MASON HARVEY JR 외 4명",2016-06-01
Hey Mama,"David Guetta(Feat.Nicki Minaj,Afrojack)","DOUGLAS SEAN MAXWELL,TUINFORT GIORGIO H 외 7명","DOUGLAS SEAN MAXWELL,TUINFORT GIORGIO H 외 7명",2016-06-01
I Like That,씨스타,"블랙아이드필승1,블랙아이드필승2","블랙아이드필승1,블랙아이드필승2",2016-06-01
I Really Like You,Carly Rae Jepsen,"SVENSSON PETER ANDERS,HINDLIN JACOB KASHER,JEPSEN CARLY RAE","SVENSSON PETER ANDERS,HINDLIN JACOB KASHER,JEPSEN CARLY RAE",2016-06-01
I 'll Be There(또 오해영 OST),이석훈,이상훈,이상훈,2016-06-01
I 'm Gonna Be A Star,트와이스,"J.Y.PARKTHEASIANSOUL,FRANTS,VANDERVEER BRUCE J,EBONY RAE","올티,J.Y.PARKTHEASIANSOUL",2016-06-01
I 'm In Trou ble,기리보이(Feat.로꼬),기리보이(GIRIBOY),"기리보이(GIRIBOY),LOCO",2016-06-01
I 'm Not So rry,딘(Feat.Eric Bellinger),"DEANFLUENZA,2XXX!,GIBSON JARAH LAFAYETTE,ERIC BELLINGER","DEANFLUENZA,GIBSON JARAH LAFAYETTE,ERIC BELLINGER",2016-06-01
"I, 愛, 会い(銀魂 ED)",ghostnote,大平伸正,大平伸正,2016-06-01
L.I.E,EXID,"LE,신사동호랭이,범이,낭이","LE,신사동호랭이,범이,낭이",2016-06-01
Life Goes On ~Side K~(西洋骨董洋菓子店～アンティーク～ OP),Chemistry,"川畑要,堂珍嘉邦,谷口尚久","川畑要,堂珍嘉邦,谷口尚久",2016-06-01
Like You,후디,"HOODY,GRAY",HOODY,2016-06-01
Lucky One,EXO,"ANDREW CHOI,MCKINNON ADRIAN,BONNICK GREG PAUL STEPHEN,CHAPMAN HAYDEN","JQ,서림,최진선,장여진,ANDREW CHOI,MCKINNON ADRIAN,BONNICK GREG PAUL STEPHEN,CHAPMAN HAYDEN",2016-06-01
Missing U,이하이,"LYDIA PAEK,P.K",타블로,2016-06-01
Mistake,드럭레스토랑,"정준영,DAMMIT",정준영,2016-06-01
Monster,EXO,"KENZIE,DEEPFLOW,BELL RODNAE DENEAN,BONNICK GREG PAUL STEPHEN,CHAPMAN HAYDEN","KENZIE,BELL RODNAE DENEAN,BONNICK GREG PAUL STEPHEN,CHAPMAN HAYDEN",2016-06-01
Mood Indigo,치즈,"달총이,구름이",달총이,2016-06-01
MOON ON THE WATER(BECK OST),Sowelu,BEAT CRUSADERS,ヒダカトオル,2016-06-01
Nearness Is To Love,어반자카파,조현아,존박,2016-06-01
Never Thought (That I Could Love),Dan Hill,HILL DANIEL GRAFTON,HILL DANIEL GRAFTON,2016-06-01
No Jam,키썸,"키썸(KISUM),TM,TL",키썸(KISUM),2016-06-01
No Matt er What,"보아,빈지노","LUNDBERG SEBASTIAN PER EMIL,GUSTAFSSON CARL JOHAN ISAC 외 2명","BOA,BEENZINO,LUNDBERG SEBASTIAN PER EMIL,GUSTAFSSON CARL JOHAN ISAC 외 2명",2016-06-01
No Way(닥터스 OST),"박용인,권순일(어반자카파)","멧돼지(S2 EVOLUTION),MONSTER NO.9,KEY U",선데이 모닝,2016-06-01
NO-Yes,빅브레인,"강화성,김지환",PK GARDEN,2016-06-01
Oll ' Skool,올티,PRIMA VISTA,올티,2016-06-01
Pulse,국카스텐,하현우,하현우,2016-06-01
R.I.C.O.,Meek Mill(Feat.Drake),"GRAHAM AUBREY DRAKE,HERNANDEZ ANDERSON,GOMRINGER KEVIN,WILLIAMS ROBERT RIHMEEK","GRAHAM AUBREY DRAKE,HERNANDEZ ANDERSON,GOMRINGER KEVIN,WILLIAMS ROBERT RIHMEEK",2016-06-01
Rock The World,"시아준수(Feat.The Quiett,Automatic)","VANDERVEER BRUCE J,EBONY RAE","THE QUIETT,XIAH,VANDERVEER BRUCE J,EBONY RAE",2016-06-01
Samsara,Tungevaag & Raaban(Feat.Emila),"MAGNUS HAGEN CLAUSEN,KAROLINE STAALESEN LARSEN,MARTIN TUNGEVAAG,ROBBIN SODERLUND","MAGNUS HAGEN CLAUSEN,KAROLINE STAALESEN LARSEN,MARTIN TUNGEVAAG,ROBBIN SODERLUND",2016-06-01
Shut Up& Groove,헤이즈(Feat.딘),"DEANFLUENZA,2XXX!","HEIZE,DEANFLUENZA",2016-06-01
Starlight,태연(Feat.딘),"MCKINNON ADRIAN,JASPER TYRONE JEREMY,FORSBERG SARA MARIA 외 4명","이스란,MCKINNON ADRIAN,JASPER TYRONE JEREMY,FORSBERG SARA MARIA 외 4명",2016-06-01
Sweet Melody,시아준수(Feat.벤),FRAKTAL,XIAH,2016-06-01
This Light I see(BLEACH 日番谷冬獅郎 Character Song),朴璐美,PAL@POP,PAL@POP,2016-06-01
Time Travel,빈지노,PEEJAY,BEENZINO,2016-06-01
Trinity Cross(ロザリオとバンパイア 2nd ED),水樹奈々(Feat.GUMI),志倉千代丸,志倉千代丸,2016-06-01
Vineyard(빈야드),우효,우효은,우효은,2016-06-01
What 'bout My Star? (Sheryl on stage)(マクロス FRONTIER OST),シェリル・ノーム starring May'n,菅野よう子,HAL,2016-06-01
White T-Shirt,종현(샤이니),"LUMHOLT ILANGUAQ DAVID,MEINKE HENRIK 외 4명","김종현,이윤설,류다솜,정영아",2016-06-01
Why,태연,"LAUREN DYSON,BELL RODNAE DENEAN,BONNICK GREG PAUL STEPHEN,CHAPMAN HAYDEN","조윤경,LAUREN DYSON,BELL RODNAE DENEAN,BONNICK GREG PAUL STEPHEN,CHAPMAN HAYDEN",2016-06-01
Will,정진운(Feat.타이거JK),"정진운,FRANTS","정진운,TIGER JK",2016-06-01
それは小さな光のような(僕だけがいない街 ED),さユり,梶浦由記,梶浦由記,2016-06-01
ねぇ,Perfume,中田ヤスタカ,中田ヤスタカ,2016-06-01
自分 REST@RT(THE IDOLM@ STER 2 nd OP),765PRO ALLSTARS,田中秀和,佐々木宏人,2016-06-01
공중도덕(Air DoTheQ),"The Quiett,슈퍼비,면도,플로우식,도끼","THE QUIETT,PRIMA VISTA,DOK2","THE QUIETT,슈퍼비,MYUNDO,FLOWSIK,DOK2",2016-06-01
광화문,P-TYPE(Feat.태완),"김태완,FASCINATING",P-TYPE,2016-06-01
그 계절의 우리,정준일,정준일,정준일,2016-06-01
그 길에서,다이아,"서용배,이기","서용배,BLUESUN,이기",2016-06-01
그냥 눈물이나 (즐거운 나의 집 OST),린,오준성,"오경훈,오준성",2016-06-01
"그녀를 잡아요(아임유어파더, 캡틴코리아)","엘(인피니트),캡틴코리아",이적,이적,2016-06-01
그의 바다,백예린,"백예린,고형석",백예린,2016-06-01
"기다린 만큼, 더(또 오해영 OST)",검정치마,조휴일,조휴일,2016-06-01
꽃길만 걷게 해줄게,데이브레이크,"이원석,김장원,김선일,정유종","이원석,김장원,김선일,정유종",2016-06-01
끌림,공기남녀,"장윤엽,황봉성,곽태훈",정민혜,2016-06-01
나를 좋아하지 않는 그대에게,박원,박원,박원,2016-06-01
내게 기대(운빨로맨스 OST),시아준수,"김세진,LOHI 1,LOHI 2",최재우,2016-06-01
내게 말해줘 (운빨로맨스 OST),소유(씨스타),조영수,최재우,2016-06-01
냉장고,"길(Feat.이하이,Verbal Jint)","길,안진웅","길,VERBAL JINT,안진웅",2016-06-01
너에게 안겨,서인영,서재하,심현보,2016-06-01
너였다면 (또 오해영 OST),정승환,"1601,1601A",김미진,2016-06-01
늦은 안녕,감성소년,쿤요,"노르웨이숲,쿤요",2016-06-01
니가 알던 내가 아냐,"Simon Dominic,원,지투,비와이(Prod. By 그레이)","SIMON DOMINIC,GRAY","SIMON DOMINIC,1,G2,BEWHY",2016-06-01
니가 참 좋아,10cm,박근태,심현보,2016-06-01
달고나,"San E,레이나","SAN E,XEPY",SAN E,2016-06-01
달 좋은 밤,달좋은밤,"김호연,정평화,이환,임채용,조서인","김호연,정평화,이환,임채용,조서인",2016-06-01
담배,장범준,장범준,장범준,2016-06-01
데려다 줄래,EXID,LE,LE,2016-06-01
땡땡땡,수란(Feat.화사(마마무)),"SURAN(수란),프라이머리",SURAN(수란),2016-06-01
똑똑똑,아이오아이,"이단옆차기2,DAVID KIM,SEION","LONG CANDY,이단옆차기2,DAVID KIM",2016-06-01
뚝뚝뚝,스탠딩에그(With 예슬),"EGG1,EGG2,EGG3","EGG1,EGG2,EGG3",2016-06-01
맘 편히 (Comfortable),"Simon Dominic,원,그레이","SIMON DOMINIC,GRAY","SIMON DOMINIC,원",2016-06-01
맥주 두잔,키썸,"키썸(KISUM),TM,TL",키썸(KISUM),2016-06-01
모노드라마(Mon odrama),레이(EXO),"LAY,DEVINE-CHANNEL1,LEE ANTHONY,DEVINE CHANNEL2,DEVINE-CHANNEL10","LAY,CC",2016-06-01
무궁화,"매드클라운,도넛맨,보이비,샵건","조동림,이진호,옥재원","산체스,조동림,도넛맨(DONUT MAN),송건희,BOI, B",2016-06-01
밀착해줘,황대훈(Feat.아라),황대훈,황대훈,2016-06-01
바라지 않아,정키(Feat.소정(레이디스 코드)),정키,정키,2016-06-01
바람에 머문다(디어 마이프렌즈 OST),린,이상훈,하멜리,2016-06-01
바람의 멜로디,"오연준,윤예담,설가은,문혜성,송유진",이지수,김이나,2016-06-01
밤을 지워 가네,장범준,"장범준,장인준","장범준,장인준",2016-06-01
배불러,이진아,이진아,"이진아,유희열",2016-06-01
뱁새,방탄소년단,"SLOW RABBIT,SUPREME BOI,RAP MONSTER,PDOGG","SLOW RABBIT,SUPREME BOI,RAP MONSTER,PDOGG",2016-06-01
버티고,허민영,박현진,온누리,2016-06-01
비가 온다,김대훈,최병창,사마천,2016-06-01
비 오는 거리,베이빌론(Feat.핫펠트(예은)),"박규정,BABYLON,이휘민,박예은","BABYLON,박예은",2016-06-01
빠지기는 빠지더라,장기하와얼굴들,장기하,장기하,2016-06-01
사랑아반갑다,진미령,송광호,이건우,2016-06-01
사랑의 돌직구,김은아(Feat.양준혁),위종수,"김희선,위종수",2016-06-01
사랑하니까,소명,정의송,"소명,한겨레",2016-06-01
사소한 것에서,악동뮤지션,이찬혁,이찬혁,2016-06-01
상자 속 젊음,The Quiett(Feat.팔로알토),"BJORN YTTLING,JOHN ERIKSSON,PETER MOREN","BJORN YTTLING,JOHN ERIKSSON,PETER MOREN",2016-06-01
세상의 모든 인연,박새별(With 박원),박새별,박새별,2016-06-01
손잡아요,노을,"이상곤,서의범",이상곤,2016-06-01
술김에,배치기(Feat.제시),"바울,FAMOUSBRO,이기철,무웅","FAMOUSBRO,탁,무웅",2016-06-01
시간(Time),김태우(Feat.유성은),KHAN,"KHAN,김태우",2016-06-01
시간이 멈추면 (대박 OST),박완규,오준성,김유경,2016-06-01
시계,"윤채경,김채원(에이프릴)",E.ONE1,E.ONE1,2016-06-01
신사,"ZION.T,씨잼(CJAMM),REDDY,서출구","KUSH,ZION.T,서원진,DRESS","ZION.T,씨잼(CJAMM),REDDY,서출구",2016-06-01
심술,볼빨간사춘기,안지영,안지영,2016-06-01
아주 오래된 연인들(우리동네 음악대장),하현우,정석원,정석원,2016-06-01
아픈 건 좀 어때,에즈원,"XEPY,MASTERKEY",XEPY,2016-06-01
알록달록(h.ear Your Colors),매드클라운(Feat.주헌),"이주헌,조동림,이진호,옥재원",조동림,2016-06-01
알아(몬스터 OST),지아,오승은,"최재우,ZEENAN",2016-06-01
알아듣겠지,"윤하(Feat.핫펠트(예은),치타)","FRANTS,이우민＂COLLAPSEDONE＂,HA:TFELT(핫펠트)","치타,HA:TFELT(핫펠트)",2016-06-01
어떤 말로도 (Confess ion),예성(Feat.찬열),"예성,BROTHER SU","예성,BROTHER SU",2016-06-01
엄마의 노래,금잔디,신강우,신강우,2016-06-01
엠뷸런스,슈퍼비,NEWMAZE,슈퍼비,2016-06-01
여름 밤 피크닉,"박윤하,유승우","서정진,김두현",김지향,2016-06-01
여자이니까,다비치,임기훈,최준영,2016-06-01
오! 사랑,정동하,윤명선,강한,2016-06-01
오(O),박지윤,박지윤,박지윤,2016-06-01
오늘 모해(#WYD),iKON(아이콘),"CHOICE 37,KUSH","KUSH,B.I,BOBBY",2016-06-01
울어도돼 (딴 따라 OST),조복래,"텐조와타스코 2,조우람,LONG CANDY","텐조와타스코 2,조우람,LONG CANDY",2016-06-01
유리어항(One A nd Only),EXO,"VAKSEEN,CHIP DAYS,MILLIONAIRE JOE","박성희,VAKSEEN,CHIP DAYS,MILLIONAIRE JOE",2016-06-01
이럴 거면 헤어지지 말았어야지,박원,박원,박원,2016-06-01
이리도,닥터심슨,"이찬,닥터심슨,차승민,정수민","이찬,닥터심슨",2016-06-01
자장가를 활용한 신곡,장범준,"장범준,이영조","장범준,한인현",2016-06-01
제껴,휘성(Feat.LE(EXID)),"XEPY,9999","XEPY,LE",2016-06-01
질투나잖아,라임어택,"임형래,호기성",임형래,2016-06-01
찌릿찌릿(운빨로맨스 OST),케이(러블리즈),스위트피,"정인영,스위트피",2016-06-01
처음 본 여자는 다 예뻐,베이빌론(Feat.릴보이),"SCORE,MEGATONE,ESBEE","SCORE,MEGATONE,제리(JERRY),오승택",2016-06-01
초록창가,악동뮤지션,이찬혁,이찬혁,2016-06-01
취한 건 아니고,영지,"MAD HOUSE1,MAD HOUSE2,MAD HOUSE5,MAD HOUSE6","MAD HOUSE1,MAD HOUSE2,MAD HOUSE5,MAD HOUSE6",2016-06-01
키읔,장기하와얼굴들,장기하,장기하,2016-06-01
토요일의 끝에서,빈지노(Feat.블랙넛),PEEJAY,"BLACK NUT,BEENZINO",2016-06-01
흩어져(또 오해영 OST),김이지(꽃잠프로젝트),"김예지,배영호",김예지,2016-06-01
힘내쏭,"홍차(홍경민,차태현)",홍경민,홍경민,2016-06-01
All Mine,F(X),"BONNICK GREG PAUL STEPHEN,CHAPMAN HAYDEN,MERRITT ANDRE DARRELL,BREANA MARTIN","김민정,이스란,BONNICK GREG PAUL STEPHEN,CHAPMAN HAYDEN,MERRITT ANDRE DARRELL,BREANA MARTIN",2016-07-01
And July,"헤이즈(Feat.딘,DJ Friz)","DK,DEANFLUENZA,DELLY BOI,SHIN HYUK,JBIRD,ESTABAN FRANCIS","DEANFLUENZA,HEIZE",2016-07-01
Angel,데이데이(Feat.로꼬),"정성원,GROOVYROOM1,GROOVYROOM2,DAVID KIM","권혁우,DAVID KIM",2016-07-01
Baby Sweet Ber ry Love(変態王子と笑わない猫 ED),小倉唯,俊龍,山﨑寛子,2016-07-01
Be Alright,Ariana Grande,"JOSHUA NEO JESSICA,HUGHES LEWIS BERESFORD,AUDINO NICHOLAS VALENTINO,MCCANTS VICTORIA 외 5명","JOSHUA NEO JESSICA,HUGHES LEWIS BERESFORD,AUDINO NICHOLAS VALENTINO,MCCANTS VICTORIA 외 5명",2016-07-01
Beside Me,"코드쿤스트(Feat.비와이,YDG,수란)","코드쿤스트,SURAN(수란)","SURAN(수란),BEWHY,YDG",2016-07-01
Beverly 1lls,"슈퍼비,면도","DOK2,HELIXX(헬릭스) 1.김지운,HELIXX(헬릭스) 2.이동진","슈퍼비,MYUNDO,DOK2",2016-07-01
Beverly 1lls(Remix),도끼(Feat.The Quett),"DOK2,HELIXX(헬릭스) 1.김지운,HELIXX(헬릭스) 2.이동진","DOK2,THE QUIETT",2016-07-01
Can't Stop The Feeling!,Justin Timberlake,"MAX MARTIN,TIMBERLAKE JUSTIN R,SHELLBACK","MAX MARTIN,TIMBERLAKE JUSTIN R,SHELLBACK",2016-07-01
CANDY CANDY,きゃりーぱみゅぱみゅ,中田ヤスタカ,中田ヤスタカ,2016-07-01
Candyman,"Zedd,Aloe Blacc","ZASLAVSKI ANTON,NEWLEY ANTHONY,BRICUSSE LESLIE,DAWKINS EGBERT","ZASLAVSKI ANTON,NEWLEY ANTHONY,BRICUSSE LESLIE,DAWKINS EGBERT",2016-07-01
COOLEST(坂本ですが? OP),カスタマイZ,エンドウ.,エンドウ.,2016-07-01
Crazy For You,Madonna,"LIND JON,BETTIS JOHN","LIND JON,BETTIS JOHN",2016-07-01
Dam nRa,라비(Feat.쌤앤스팩),"RAVI,SAM&SP3CK",RAVI,2016-07-01
Day Day,비와이(Feat.박재범)(Prod. By 그레이),"SIMON DOMINIC,GRAY","BEWHY,SIMON DOMINIC",2016-07-01
Doo Wap,아이오아이,EARATTACK,EARATTACK,2016-07-01
Epilogue: You ng Forever,방탄소년단,"SLOW RABBIT,RAP MONSTER,J-HOPE,SUGA,HITMAN BANG","SLOW RABBIT,RAP MONSTER,J-HOPE,SUGA,HITMAN BANG",2016-07-01
Forever,비와이(Prod. By 그레이),GRAY,"BEWHY,SIMON DOMINIC",2016-07-01
Give It To Me,"크러쉬(Feat.박재범,Simon Dominic)","박재범,이성화,신효섭","박재범,신효섭,정기석",2016-07-01
Gold,Kiiara,"VINE DAVID,VANDERHEYDEN WILLIAM F,SAULTERS KIARA","VINE DAVID,VANDERHEYDEN WILLIAM F,SAULTERS KIARA",2016-07-01
highfiVe,"다이나믹듀오,프라이머리,보이비,크러쉬","신효섭,최동훈","신효섭,최재호,김윤성,김성경",2016-07-01
How To Love,Cash Cash(Feat.Sofia Reyes),"DECILVEO JENNIFER,JUBER ILSEY ANNA,MAKHLOUF ALEXANDER LUKE,FRISCH SAMUEL WARREN,MAKHLOUF JEAN PAUL","DECILVEO JENNIFER,JUBER ILSEY ANNA,MAKHLOUF ALEXANDER LUKE,FRISCH SAMUEL WARREN,MAKHLOUF JEAN PAUL",2016-07-01
